iso6393,iso6392B,lang,name
tud,,pt,Língua tuxá
tud,,ru,Туша
tue,,ast,Idioma tuyuca
tue,,ca,Tuyuca
tue,,en,Tuyuca
tue,,en-gb,Tuyuca
tue,,es,Idioma tuyuca
tue,,fr,tuyuca
tue,,gl,Lingua tuyuca
tue,,hr,Tuyúka
tue,,ig,Tuyuca
tue,,it,tuyuka
tue,,pms,Lenga tuyuca
tue,,pt,Tuiúcas
tue,,ru,Туюка
tue,,tl,Wikang Tuyuca
tue,,tt,туюка теле
tue,,vec,tuyuka
tue,,zh,圖尤卡語
tuf,,en,Central Tunebo
tuf,,en-gb,Central Tunebo
tuf,,fr,tunebo central
tuf,,gl,tunebo central
tuf,,hr,Cobaría Tunebo
tuf,,pms,"Lenga tunebo, sentral"
tug,,br,tounieg
tug,,en,Tunia
tug,,en-gb,Tunia
tug,,fr,tounia
tug,,pms,Lenga Tunia
tug,,sw,Kitunia
tuh,,br,taulileg
tuh,,en,Taulil
tuh,,en-gb,Taulil
tuh,,fr,taulil
tuh,,hr,Taulil jezik
tuh,,ilo,Taulil
tuh,,ja,タウリル語
tuh,,pl,Język taulil
tuh,,pms,Lenga Taulil
tuh,,sw,Kitaulil
tui,,ast,Idioma toupuori
tui,,br,toupoureg
tui,,de,Tupuri
tui,,en,Tupuri
tui,,en-gb,Tupuri
tui,,es,Idioma toupuori
tui,,fr,tupuri
tui,,ig,Tupuri language
tui,,nl,Tupuri
tui,,oc,Topori
tui,,pms,Lenga Tupuri
tui,,sw,Kitupuri
tui,,tl,Wikang Tupuri
tui,,vi,Tupuri
tuj,,en,Tugutil
tuj,,en-gb,Tugutil
tuj,,fr,tugutil
tuj,,pms,Lenga Tugutil
tuj,,sw,Kitugutil
tuk,tuk,ab,Атуркмен бызшәа
tuk,tuk,af,Turkmeens
tuk,tuk,am,ቱርክመንኛ
tuk,tuk,anp,तुर्कमेन भाषा
tuk,tuk,ar,اللغة التركمانية
tuk,tuk,ary,التركمانية
tuk,tuk,arz,لغه تركمانيه
tuk,tuk,ast,Turcomanu
tuk,tuk,avk,Turkmenava
tuk,tuk,az,türkmən dili
tuk,tuk,azb,تورکمن تورکجهسی
tuk,tuk,ba,Төркмән теле
tuk,tuk,be,туркменская мова
tuk,tuk,be-tarask,туркмэнская мова
tuk,tuk,bew,Turkmèn
tuk,tuk,bg,Туркменски език
tuk,tuk,bn,তুর্কমেনীয় ভাষা
tuk,tuk,br,turkmeneg
tuk,tuk,ca,turcman
tuk,tuk,cdo,Turkmen-ngṳ̄
tuk,tuk,ce,Туркменийн мотт
tuk,tuk,ckb,زمانی تورکمانی
tuk,tuk,co,Lingua turkmena
tuk,tuk,crh,Türkmen tili
tuk,tuk,cs,turkmenština
tuk,tuk,cv,Турккăлла чĕлхи
tuk,tuk,cy,Twrcmeneg
tuk,tuk,da,turkmensk
tuk,tuk,de,Turkmenisch
tuk,tuk,diq,Tırkmenki
tuk,tuk,el,Τουρκμενική γλώσσα
tuk,tuk,en,Turkmen
tuk,tuk,en-ca,Turkmen
tuk,tuk,en-gb,Turkmen
tuk,tuk,eo,turkmena lingvo
tuk,tuk,es,turcomano
tuk,tuk,et,türkmeeni keel
tuk,tuk,eu,Turkmenera
tuk,tuk,fa,زبان ترکمنی
tuk,tuk,fi,turkmeeni
tuk,tuk,fr,turkmène
tuk,tuk,frr,Turkmeensk spriak
tuk,tuk,ga,an Tuircméinis
tuk,tuk,gag,Türkmen dili
tuk,tuk,gl,Lingua turcomá
tuk,tuk,glk,تۊرکمني زوان
tuk,tuk,gu,તુર્કમેન
tuk,tuk,hak,Thú-khù-màn-ngî
tuk,tuk,he,טורקמנית
tuk,tuk,hi,तुर्कमेन भाषा
tuk,tuk,hif,Turkmen bhasa
tuk,tuk,hr,turkmenski jezik
tuk,tuk,hsb,Turkmenšćina
tuk,tuk,hu,türkmén
tuk,tuk,hy,թուրքմեներեն
tuk,tuk,id,Turkmen
tuk,tuk,is,Túrkmenska
tuk,tuk,it,turkmeno
tuk,tuk,ja,トルクメン語
tuk,tuk,ka,თურქმენული ენა
tuk,tuk,kaa,Tu'rkmen tili
tuk,tuk,kab,taturkmanit
tuk,tuk,kge,Bahasa Turkmen
tuk,tuk,kk,Түрікмен тілі
tuk,tuk,kn,ತುರ್ಕ್ಮೇನಿಸ್ತಾನ್ನ ಭಾಷೆ
tuk,tuk,ko,투르크멘어
tuk,tuk,krc,Тюркмен тил
tuk,tuk,ku,Zimanê tirkmenî
tuk,tuk,kv,Туркмен кыв
tuk,tuk,ky,Түркмөн тили
tuk,tuk,la,lingua Turcomannica
tuk,tuk,lb,Turkmeenesch
tuk,tuk,lfn,turcmen
tuk,tuk,lt,turkmėnų kalba
tuk,tuk,lv,turkmēņu valoda
tuk,tuk,mg,Fiteny torkmena
tuk,tuk,mk,Туркменски јазик
tuk,tuk,mn,Түркмен хэл
tuk,tuk,mr,तुर्कमेन भाषा
tuk,tuk,ms,Bahasa Turkmen
tuk,tuk,mt,Turkmeni
tuk,tuk,mzn,ترکمونی زوون
tuk,tuk,nan,Turkmen-gí
tuk,tuk,nb,turkmensk
tuk,tuk,nl,Turkmeens
tuk,tuk,nn,Turkmensk
tuk,tuk,oc,Turcmèn
tuk,tuk,os,туркменаг æвзаг
tuk,tuk,pa,ਤੁਰਕਮਾਨੀ
tuk,tuk,pl,język turkmeński
tuk,tuk,pms,Lenga turkmen-a
tuk,tuk,pnb,ترکمانی
tuk,tuk,ps,تورکمني ژبه
tuk,tuk,pt,Língua turcomena
tuk,tuk,pt-br,Língua turcomena
tuk,tuk,qu,Turkmin simi
tuk,tuk,ro,limba turkmenă
tuk,tuk,ru,туркменский язык
tuk,tuk,rw,Igiturukimeni
tuk,tuk,sat,ᱛᱩᱨᱠᱢᱮᱱ ᱯᱟᱹᱨᱥᱤ
tuk,tuk,scn,turkmenu
tuk,tuk,sco,Turkmen leid
tuk,tuk,sgs,Torkmienu kalba
tuk,tuk,sh,Turkmenski jezik
tuk,tuk,sk,turkménčina
tuk,tuk,sl,turkmenščina
tuk,tuk,smn,turkmenkielâ
tuk,tuk,sms,turkmeeʹnǩiõll
tuk,tuk,sr,туркменски језик
tuk,tuk,sr-ec,туркменски језик
tuk,tuk,sv,turkmeniska
tuk,tuk,szl,Turkmyńskŏ gŏdka
tuk,tuk,ta,துருக்குமேனிய மொழி
tuk,tuk,tg,забони туркманӣ
tuk,tuk,th,ภาษาเติร์กเมน
tuk,tuk,tk,Türkmen dili
tuk,tuk,tl,Wikang Turkmen
tuk,tuk,tok,toki Sikimen
tuk,tuk,tr,Türkmence
tuk,tuk,tt,төрекмән теле
tuk,tuk,udm,Туркмен кыл
tuk,tuk,ug,تۈركمەن تىلى
tuk,tuk,uk,туркменська мова
tuk,tuk,ur,ترکمن زبان
tuk,tuk,uz,Turkman tili
tuk,tuk,vec,turkmen
tuk,tuk,vi,tiếng Turkmen
tuk,tuk,vo,Turkmenänapük
tuk,tuk,wuu,土库曼语
tuk,tuk,xmf,თურქმენული ნინა
tuk,tuk,yo,Èdè Turkmẹ́nì
tuk,tuk,yue,土庫曼文
tuk,tuk,zh,土库曼语
tuk,tuk,zu,isi-Turkmen
tul,,en,Tula
tul,,en-gb,Tula
tul,,fr,tula
tul,,gl,lingua tula
tul,,ha,Harshen Tula
tul,,ig,Tula
tul,,pms,Lenga Tula
tul,,ru,Тула
tul,,sw,Kitula
tul,,tl,Wikang Tula
tum,tum,ast,Idioma tumbuka
tum,tum,br,tumbuka
tum,tum,ca,tumbuka
tum,tum,ceb,Pinulongang Tumbuka
tum,tum,de,Tumbuka
tum,tum,en,Tumbuka
tum,tum,en-gb,Tumbuka
tum,tum,eo,tumbuka lingvo
tum,tum,es,Idioma tumbuka
tum,tum,fa,زبان تومبوکا
tum,tum,fi,tumbuka
tum,tum,fr,tumbuka
tum,tum,gl,Lingua tumbuka
tum,tum,ha,Harshen Tumbuka
tum,tum,he,טומבוקה
tum,tum,hif,Tumbuka language
tum,tum,hu,tumbuka
tum,tum,it,tumbuka
tum,tum,ja,トゥンブカ語
tum,tum,kbd,Тумбукабзэ
tum,tum,ko,툼부카어
tum,tum,kv,Тумбука
tum,tum,lt,Tumbukų kalba
tum,tum,mk,тумбука
tum,tum,ml,തുമ്പുക ഭാഷ
tum,tum,nl,Tumbuka
tum,tum,nov,Tumbukum
tum,tum,oc,Tumbuka
tum,tum,pa,ਤੁੰਬੂਕਾ
tum,tum,pl,Język tumbuka
tum,tum,pms,Lenga Tumbuka
tum,tum,pnb,تمبوکا
tum,tum,ps,تومبوکا ژبه
tum,tum,pt,Língua tumbuka
tum,tum,ru,Тумбука
tum,tum,rw,Igitumbuka
tum,tum,sat,ᱛᱩᱢᱵᱩᱠᱟ ᱯᱟᱹᱨᱥᱤ
tum,tum,sl,tumbuščina
tum,tum,sn,Tumbuka
tum,tum,sv,tumbuka
tum,tum,sw,Kitumbuka
tum,tum,ta,தும்புக்க மொழி
tum,tum,tl,Wikang Tumbuka
tum,tum,tt,тумбука теле
tum,tum,tum,Chitumbuka
tum,tum,uk,Тумбука
tum,tum,vec,tambuka
tum,tum,vi,tiếng Tumbuka
tum,tum,zh,通布卡语
tum,tum,zu,IsiTumbuka
tun,,br,tounikeg
tun,,ca,tunica
tun,,cv,Туника
tun,,en,Tunica
tun,,en-gb,Tunica
tun,,es,Tunica
tun,,et,tunika keel
tun,,eu,Tunica hizkuntza
tun,,fr,tunica
tun,,hr,Tunica jezik
tun,,ja,トゥニカ語
tun,,oc,Tunica
tun,,pms,Lenga tunica
tun,,pt,Língua tunica
tun,,ru,Туника
tun,,sl,Tunican
tun,,sq,Gjuha Tunica
tun,,zh,圖尼加語
tuo,,ca,Tucano
tuo,,de,Tucano
tuo,,en,Tucano
tuo,,en-gb,Tucano
tuo,,es,Idioma tucano
tuo,,et,tukano keel
tuo,,fr,tucano
tuo,,gl,Lingua tucano
tuo,,ha,Harshen Tucano
tuo,,ig,Asụsụ Tucano
tuo,,it,tucano
tuo,,ja,トゥカノ語
tuo,,lt,Tukanų kalba
tuo,,nl,Tucano
tuo,,pms,Lenga tucano
tuo,,pt,Língua tucana
tuo,,ru,Тукано
tuo,,tt,тукано теле
tuo,,vec,tucan
tuo,,zh,巨嘴鳥語
tuq,,ar,لغة التيدا
tuq,,be-tarask,тэдзкая мова
tuq,,br,tedadeg
tuq,,ca,teda
tuq,,cs,Tedaga
tuq,,da,Teda
tuq,,de,Tedaga
tuq,,en,Teda
tuq,,eo,tedaga lingvo
tuq,,es,Idioma teda
tuq,,et,tedaga keel
tuq,,fi,teda
tuq,,fr,tedaga
tuq,,ig,Teda language
tuq,,ja,テダ語
tuq,,mk,Тедагаски јазик
tuq,,pms,Lenga Tedaga
tuq,,pt,língua teda
tuq,,ru,Теда
tuq,,sl,tedščina
tuq,,sv,teda
tuq,,sw,Kitedaga
tuq,,tl,Wikang Teda
tuq,,tt,теда теле
tuq,,vi,Teda
tuq,,zh,泰达语
tuq,,zh-hans,泰达语
tuq,,zh-hant,泰達語
tur,tur,ab,Аҭырқәа бызшәа
tur,tur,ace,Bahsa Tureuki
tur,tur,ady,Тыркубзэ
tur,tur,aeb-arab,التركي
tur,tur,af,Turks
tur,tur,am,ቱርክኛ
tur,tur,an,Idioma turco
tur,tur,ang,Turcisc spræc
tur,tur,anp,तुर्की भाषा
tur,tur,ar,التركية
tur,tur,arc,ܠܫܢܐ ܛܘܪܩܝܐ
tur,tur,ary,تركية
tur,tur,arz,توركى
tur,tur,as,তুৰ্কী ভাষা
tur,tur,ast,turcu
tur,tur,av,Турк мацӀ
tur,tur,avk,Turkava
tur,tur,az,türk dili
tur,tur,azb,آنادولو تورکجهسی
tur,tur,ba,Төрөк теле
tur,tur,ban,Basa Turki
tur,tur,bar,tiakische Sproch
tur,tur,be,турэцкая мова
tur,tur,be-tarask,турэцкая мова
tur,tur,bg,турски език
tur,tur,bn,তুর্কি ভাষা
tur,tur,br,turkeg
tur,tur,bs,turski jezik
tur,tur,btm,Saro Turki
tur,tur,bxr,Турк хэлэн
tur,tur,ca,turc
tur,tur,cbk-zam,Turco
tur,tur,cdo,Tū-ī-gì-ngṳ̄
tur,tur,ce,Туркойн мотт
tur,tur,ceb,Pinulongang Turko
tur,tur,chr,ᎠᏂᎬᎾ ᎧᏬᏂᎯᏍᏗ
tur,tur,ckb,زمانی تورکی
tur,tur,co,turcu
tur,tur,crh,Türk tili
tur,tur,crh-latn,Türk tili
tur,tur,crh-ro,túrúkşe
tur,tur,cs,turečtina
tur,tur,csb,Tërecczi jãzëk
tur,tur,cv,Турк чĕлхи
tur,tur,cy,Tyrceg
tur,tur,da,tyrkisk
tur,tur,de,Türkisch
tur,tur,de-ch,Türkisch
tur,tur,diq,Tırki
tur,tur,dsb,turkojšćina
tur,tur,dtp,Boros Turki
tur,tur,el,Τουρκικά
tur,tur,eml,Turc
tur,tur,en,Turkish
tur,tur,en-ca,Turkish
tur,tur,en-gb,Turkish
tur,tur,eo,turka lingvo
tur,tur,es,turco
tur,tur,et,türgi keel
tur,tur,eu,turkiera
tur,tur,fa,زبان ترکی استانبولی
tur,tur,fi,turkki
tur,tur,fo,turkiskt
tur,tur,fr,turc
tur,tur,frr,Türkisk spriak
tur,tur,fy,Turksk
tur,tur,ga,an Tuircis
tur,tur,gag,türk dili
tur,tur,gd,Turcais
tur,tur,gl,lingua turca
tur,tur,glk,ايستامبۊلي زوان
tur,tur,gn,Tuykiañe'ẽ
tur,tur,gom,तुर्की भास
tur,tur,gsw,türkischi Sproch
tur,tur,gu,તુર્કિશ ભાષા
tur,tur,gv,Turkish
tur,tur,ha,Turkanci
tur,tur,hak,Thú-ngí-khì-ngî
tur,tur,haw,‘Ōlelo Tureke
tur,tur,he,טורקית
tur,tur,hi,तुर्कीयाई भाषा
tur,tur,hif,Turkish bhasa
tur,tur,hr,turski jezik
tur,tur,hsb,turkowšćina
tur,tur,hu,török
tur,tur,hy,թուրքերեն
tur,tur,hyw,թրքերէն
tur,tur,iba,Jaku Turki
tur,tur,id,bahasa Turki
tur,tur,ig,Turkish
tur,tur,ilo,Turko
tur,tur,inh,Туркий мотт
tur,tur,io,turkiana linguo
tur,tur,is,tyrkneska
tur,tur,it,turco
tur,tur,ja,トルコ語
tur,tur,jv,Basa Turki
tur,tur,ka,თურქული ენა
tur,tur,kaa,túrk tili
tur,tur,kab,Taterkit
tur,tur,kbd,Тыркубзэ
tur,tur,kcg,Turukya
tur,tur,kge,Bahasa Turki
tur,tur,kk,түрік тілі
tur,tur,kl,Tyrkiskisut
tur,tur,km,ភាសាទួរគី
tur,tur,kn,ಟರ್ಕಿಶ್
tur,tur,ko,튀르키예어
tur,tur,koi,турецкӧй кыв
tur,tur,ks,ترکِچ زبان
tur,tur,ku,tirkî
tur,tur,ku-latn,zimanê tirkî
tur,tur,kv,туреч кыв
tur,tur,kw,Turkek
tur,tur,ky,түрк тили
tur,tur,la,lingua turcica
tur,tur,lad,lingua turkana
tur,tur,lb,Tierkesch
tur,tur,lbe,Туркнал маз
tur,tur,lez,Туьрк чӀал
tur,tur,lfn,turces
tur,tur,li,Turks
tur,tur,lld,turch
tur,tur,lmo,Lengua türca
tur,tur,lo,ພາສາທືກເຈ
tur,tur,lt,turkų kalba
tur,tur,lv,turku valoda
tur,tur,mdf,Туркань кяль
tur,tur,mg,Fiteny tiorka
tur,tur,mhr,туреч йылме
tur,tur,mi,reo Tākei
tur,tur,min,Bahaso Turki
tur,tur,mk,турски јазик
tur,tur,ml,തുർക്കിഷ് ഭാഷ
tur,tur,mn,Түрк хэл бичиг
tur,tur,mni,ꯇꯔꯀꯤꯁ ꯂꯣꯟ
tur,tur,mr,तुर्की भाषा
tur,tur,mrj,Турок йӹлмӹ
tur,tur,ms,bahasa Turki
tur,tur,ms-arab,بهاس تورکي
tur,tur,mt,Tork
tur,tur,my,တူရကီဘာသာစကား
tur,tur,myv,Тюрконь кель
tur,tur,mzn,اىستامبولی تؤرکی
tur,tur,na,Dorerin Terki
tur,tur,nan,Türkiye-gí
tur,tur,nb,tyrkisk
tur,tur,nds,Törksch
tur,tur,nds-nl,türksk
tur,tur,ne,तुर्की
tur,tur,new,तर्किश भाषा
tur,tur,nl,Turks
tur,tur,nn,tyrkisk
tur,tur,nso,Seturkish
tur,tur,oc,turc
tur,tur,or,ତୁର୍କୀ ଭାଷା
tur,tur,os,туркаг æвзаг
tur,tur,pa,ਤੁਰਕੀ
tur,tur,pap,Turko
tur,tur,pcd,Turc
tur,tur,pl,język turecki
tur,tur,pms,Lenga turca
tur,tur,pnb,ترکی
tur,tur,prg,turkiskan
tur,tur,ps,تورکي ژبه
tur,tur,pt,língua turca
tur,tur,pt-br,língua turca
tur,tur,qu,Turku simi
tur,tur,rm,lingua tirca
tur,tur,rmy,Turkikani chib
tur,tur,ro,limba turcă
tur,tur,ru,турецкий язык
tur,tur,rue,Турецькый язык
tur,tur,rup,limba turtseascã
tur,tur,rw,Igiturukiya
tur,tur,ryu,トルコ口
tur,tur,sah,Түрк тыла
tur,tur,sat,ᱛᱩᱨᱠᱤ ᱯᱟ.ᱨᱥᱤ
tur,tur,sc,turcu
tur,tur,scn,turcu
tur,tur,sco,Turkis
tur,tur,sd,ترڪي ٻولي
tur,tur,se,durkkagiella
tur,tur,sgs,Torku kalba
tur,tur,sh,turski jezik
tur,tur,si,තුර්කි භාෂාව
tur,tur,sk,turečtina
tur,tur,sl,turščina
tur,tur,smn,tuurkikielâ
tur,tur,sms,turkk-ǩiõll
tur,tur,sn,Chitekishi
tur,tur,so,Af-Turki
tur,tur,sq,turqisht
tur,tur,sr,турски
tur,tur,sr-ec,турски
tur,tur,su,Basa Turki
tur,tur,sv,turkiska
tur,tur,sw,Kituruki
tur,tur,szl,Turecko godka
tur,tur,ta,துருக்கி
tur,tur,te,టర్కీష్ భాష
tur,tur,tg,туркӣ
tur,tur,th,ภาษาตุรกี
tur,tur,tk,Türk dili
tur,tur,tl,Wikang Turko
tur,tur,tly,tyrkijə zyvon
tur,tur,tok,toki Tuki
tur,tur,tr,Türkçe
tur,tur,tt,төрек теле
tur,tur,tt-cyrl,төрек теле
tur,tur,tyv,Турк дыл
tur,tur,udm,турок кыл
tur,tur,ug,تۈرك تىلى
tur,tur,uk,турецька мова
tur,tur,ur,ترکی
tur,tur,uz,Turk tili
tur,tur,vec,turco
tur,tur,vep,Turkan kel'
tur,tur,vi,tiếng Thổ Nhĩ Kỳ
tur,tur,vo,Türkänapük
tur,tur,wa,trouk
tur,tur,war,Tinurkiya
tur,tur,wuu,土耳其语
tur,tur,xal,Түргдин келн
tur,tur,xmf,თურქული ნინა
tur,tur,yi,טערקיש
tur,tur,yo,Èdè Túrkì
tur,tur,yue,土耳其話
tur,tur,zh,土耳其語
tur,tur,zh-cn,土耳其语
tur,tur,zh-hans,土耳其语
tur,tur,zh-hant,土耳其語
tur,tur,zh-hk,土耳其語
tur,tur,zh-tw,土耳其語
tur,tur,zu,isi-Turkish
tus,,ar,توسكارورا
tus,,ary,توسكارورا
tus,,be,Тускарора
tus,,ca,tuscarora
tus,,de,Tuscarora
tus,,en,Tuscarora
tus,,en-gb,Tuscarora
tus,,es,Tuscarora
tus,,et,Tuskaroora keel
tus,,fi,tuscarora
tus,,fr,tuscarora
tus,,gl,Lingua tuscarora
tus,,ha,Tuscarora language
tus,,it,Tuscarora
tus,,ja,タスカロラ語
tus,,ko,투스카로라어
tus,,mk,тускарорски јазик
tus,,pms,Lenga tuscarora
tus,,pt,Tuscarora
tus,,ru,тускарора
tus,,sl,tuskaroščina
tus,,sv,Tuscarora
tus,,tl,Wikang Tuscarora
tus,,uk,Тускарора
tus,,vec,tuscarora
tus,,vep,Tuskaroran kel'
tus,,zh,圖斯卡羅拉語
tuu,,ca,tututni
tuu,,de,Tututni
tuu,,en,Tututni
tuu,,en-gb,Tututni
tuu,,es,tututni
tuu,,et,tututni keel
tuu,,fr,tututni
tuu,,frr,Tututni spriak
tuu,,it,lingua tututni
tuu,,nb,Tututni (språk)
tuu,,nl,Tututni
tuu,,oc,Tututni
tuu,,pms,Lenga tututni
tuu,,ru,Кокилье
tuu,,tl,Wikang Tututni
tuu,,vec,tututni
tuv,,ast,Idioma turkana
tuv,,br,tourkaneg
tuv,,cy,Turkana
tuv,,de,Turkana
tuv,,en,Turkana
tuv,,en-gb,Turkana
tuv,,es,turkana
tuv,,fr,turkana
tuv,,ha,Harshen Turkana
tuv,,he,שפת הטורקנה
tuv,,ig,Asụsụ Turkana
tuv,,it,turkana
tuv,,ja,トゥルカナ語
tuv,,mk,Туркански јазик
tuv,,nl,Turkana
tuv,,pms,Lenga Turkana
tuv,,pt,Língua turkana
tuv,,ru,Туркана (язык)
tuv,,rw,Igiturkana
tuv,,sw,Kiturkana
tuv,,tt,туркана теле
tuv,,vec,turkana
tuv,,zh,图尔卡纳语
tux,,ca,Tuchinawa
tux,,en,Tuxináwa
tux,,en-gb,Tuxináwa
tux,,ig,Tuxináwa
tux,,pms,Lenga tuxináwa
tux,,ru,Тушинава
tuy,,br,tougeneg
tuy,,en,Tugen
tuy,,en-gb,Tugen
tuy,,fr,tuken
tuy,,ha,Harshen Tugen
tuy,,ig,Asụsụ Tugen
tuy,,ja,トゥゲン語
tuy,,nl,Tugen
tuy,,pms,Lenga Tugen setentrional
tuy,,sw,Kitugen
tuz,,de,Tschurama
tuz,,en,Turka
tuz,,en-gb,Turka
tuz,,fr,tchourama
tuz,,ha,Harshen Turka
tuz,,ig,Turka
tuz,,ku,zimanê turka
tuz,,ku-latn,zimanê turka
tuz,,oc,Chorama
tuz,,pms,Lenga Turka
tuz,,rw,Igiturka
tuz,,sw,Kiturka
tva,,en,Vaghua
tva,,en-gb,Vaghua
tva,,es,Vaghua
tva,,fr,vaghua
tva,,ilo,Vaghua
tva,,nl,Vaghua
tva,,pms,Lenga Vaghua
tva,,sw,Kivaghua
tvd,,en,Vadi
tvd,,fr,tsuvadi
tvd,,guw,Vadi-gbe
tvd,,ig,Vadi
tvd,,kcg,Tsuvadi
tvd,,pms,Lenga Tsuvadi
tvd,,pt,Língua vadi
tvd,,sn,Tsuvadi
tvd,,sw,Kitsuvadi
tvd,,tr,Vadi dili
tve,,ace,Te'un
tve,,af,Te'un
tve,,an,Te'un
tve,,ast,Te'un
tve,,bar,Te'un
tve,,br,te'un
tve,,ca,te'un
tve,,co,Te'un
tve,,cs,Te'un
tve,,cy,Te'un
tve,,da,Te'un
tve,,de,Te'un
tve,,de-at,Te'un
tve,,de-ch,Te'un
tve,,en,Te'un
tve,,en-ca,Te'un
tve,,en-gb,Te'un
tve,,eo,Te'un
tve,,es,Te'un
tve,,et,Te'un
tve,,eu,Te'un
tve,,fi,te'un
tve,,fr,te'un
tve,,frp,Te'un
tve,,fur,Te'un
tve,,ga,Te'un
tve,,gd,Te'un
tve,,gl,Te'un
tve,,gsw,Te'un
tve,,hr,Te'un
tve,,hu,Te'un
tve,,ia,Te'un
tve,,id,Te'un
tve,,ie,Te'un
tve,,ig,Asụsụ Teun
tve,,ilo,Te'un
tve,,io,Te'un
tve,,is,Te'un
tve,,it,Te'un
tve,,jv,Te'un
tve,,kg,Te'un
tve,,lb,Te'un
tve,,li,Te'un
tve,,lij,Te'un
tve,,mg,Te'un
tve,,min,Te'un
tve,,ms,Te'un
tve,,nap,Te'un
tve,,nb,Te'un
tve,,nds,Te'un
tve,,nds-nl,Te'un
tve,,nl,Te'un
tve,,nn,Te'un
tve,,nrm,Te'un
tve,,oc,Te'un
tve,,pcd,Te'un
tve,,pl,język te’un
tve,,pms,Lenga Te'un
tve,,pt,Te'un
tve,,pt-br,Te'un
tve,,rm,Te'un
tve,,ro,Te'un
tve,,sc,Te'un
tve,,scn,Te'un
tve,,sco,Te'un
tve,,sk,Te'un
tve,,sl,Te'un
tve,,sr-el,Te'un
tve,,su,Te'un
tve,,sv,Te'un
tve,,sw,Kite'un
tve,,vec,Te'un
tve,,vi,Te'un
tve,,vls,Te'un
tve,,vo,Te'un
tve,,wa,Te'un
tve,,wo,Te'un
tve,,zu,Te'un
tvi,,en,Tulai
tvi,,fr,tule
tvk,,diq,Ambrymkiyê Verocê Rocvetışi
tvk,,en,Southeast Ambrym
tvk,,en-gb,Southeast Ambrym
tvk,,et,kaguambrimi keel
tvk,,fr,ambrym du Sud-Est
tvk,,ilo,Abagatan a daya nga Ambrym
tvk,,nl,Zuidoost-Ambrym
tvk,,oc,Ambrym del sud-èst
tvk,,pms,Lenga ambrym sud oriental
tvk,,sw,Kiambrym-Kusini-Mashariki
tvl,tvl,af,Tuvaluaans
tvl,tvl,anp,तुवालुअन भाषा
tvl,tvl,ar,اللغة التوفالوية
tvl,tvl,ary,التوڤالوية
tvl,tvl,ast,Idioma tuvaluanu
tvl,tvl,bcl,Tataramon na Tubaluano
tvl,tvl,bg,Тувалуански език
tvl,tvl,bn,টুভালীয় ভাষা
tvl,tvl,br,tuvalueg
tvl,tvl,ca,tuvalià
tvl,tvl,cs,tuvalština
tvl,tvl,de,Tuvaluisch
tvl,tvl,diq,Tuvaluaniki
tvl,tvl,en,Tuvaluan
tvl,tvl,en-ca,Tuvaluan
tvl,tvl,en-gb,Tuvaluan
tvl,tvl,eo,tuvala lingvo
tvl,tvl,es,tuvaluano
tvl,tvl,et,tuvalu keel
tvl,tvl,eu,Tuvaluera
tvl,tvl,fa,زبان تووالویی
tvl,tvl,fi,tuvalu
tvl,tvl,fr,tuvaluan
tvl,tvl,gl,Lingua tuvalesa
tvl,tvl,ha,Harshen Tuvalu
tvl,tvl,he,טובאלית
tvl,tvl,hi,तुवालुयाई भाषा
tvl,tvl,hif,Tuvaluan bhasa
tvl,tvl,hr,Tuvalu jezik
tvl,tvl,hu,tuvalui
tvl,tvl,id,Tuvalu
tvl,tvl,ilo,Tuvaluano
tvl,tvl,is,Túvalúska
tvl,tvl,it,lingua tuvaluana
tvl,tvl,ja,ツバル語
tvl,tvl,kab,Tatuvalyt
tvl,tvl,kg,Tuvaluan
tvl,tvl,ko,투발루어
tvl,tvl,kv,Тувалу кыв
tvl,tvl,lb,Tuvaluesch
tvl,tvl,lfn,tuvalu
tvl,tvl,ln,LituvaluɛànÌ
tvl,tvl,lt,Tuvaliečių kalba
tvl,tvl,mi,Reo Tūwaru
tvl,tvl,mk,тувалски јазик
tvl,tvl,ms,Bahasa Tuvalu
tvl,tvl,na,Dorerin Tubaru
tvl,tvl,nan,Tuvalu-gí
tvl,tvl,nb,tuvalsk
tvl,tvl,ne,टुभालुई भाषा
tvl,tvl,nl,Tuvaluaans
tvl,tvl,nn,Tuvaluansk
tvl,tvl,nso,Setuvalu
tvl,tvl,oc,tuvaluan
tvl,tvl,pa,ਟੂਵਾਲੂਈ
tvl,tvl,pl,Język tuvalu
tvl,tvl,pms,Lenga Tuvaluan
tvl,tvl,pnb,ٹووالوئی
tvl,tvl,ps,تووالویي ژبه
tvl,tvl,pt,língua tuvaluana
tvl,tvl,pt-br,Língua tuvaluana
tvl,tvl,ro,Limba tuvaluană
tvl,tvl,ru,тувалу
tvl,tvl,rw,Igituruvaluani
tvl,tvl,se,tuvalugiella
tvl,tvl,sh,Tuvaluanski jezik
tvl,tvl,shi,Tutlayt Tatuvaluanit
tvl,tvl,sk,tuvalčina
tvl,tvl,sl,tuvalujščina
tvl,tvl,sm,Fa'atuvalu
tvl,tvl,smn,tuvalukielâ
tvl,tvl,sms,tuvaluǩiõll
tvl,tvl,sn,Chituavaluani
tvl,tvl,so,Af-Tuvalu
tvl,tvl,sr,тувалуански језик
tvl,tvl,sr-ec,тувалуански језик
tvl,tvl,sr-el,tuvaluanski jezik
tvl,tvl,sv,tuvaluanska
tvl,tvl,sw,Kituvaluani
